from,to,source,target
56,271,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='21:30', endTime='21:35', intervalPeriod='21:30-21:35', date='12-4-2021'}
56,165,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='21:45', endTime='21:50', intervalPeriod='21:45-21:50', date='12-4-2021'}
56,142,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='22:15', endTime='22:20', intervalPeriod='22:15-22:20', date='12-4-2021'}
56,239,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='22:30', endTime='22:35', intervalPeriod='22:30-22:35', date='12-4-2021'}
56,59,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='22:45', endTime='22:50', intervalPeriod='22:45-22:50', date='12-4-2021'}
56,121,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='23:00', endTime='23:05', intervalPeriod='23:00-23:05', date='12-4-2021'}
56,43,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='23:15', endTime='23:20', intervalPeriod='23:15-23:20', date='12-4-2021'}
56,98,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='23:45', endTime='23:50', intervalPeriod='23:45-23:50', date='12-4-2021'}
93,158,vpar-lvn-dcsg-06.lvn.broadcom.net,Interval{startTime='00:00', endTime='00:05', intervalPeriod='00:00-00:05', date='12-4-2021'}
93,9,vpar-lvn-dcsg-06.lvn.broadcom.net,Interval{startTime='00:15', endTime='00:20', intervalPeriod='00:15-00:20', date='12-4-2021'}
93,245,vpar-lvn-dcsg-06.lvn.broadcom.net,Interval{startTime='00:30', endTime='00:35', intervalPeriod='00:30-00:35', date='12-4-2021'}
93,207,vpar-lvn-dcsg-06.lvn.broadcom.net,Interval{startTime='00:45', endTime='00:50', intervalPeriod='00:45-00:50', date='12-4-2021'}
93,115,vpar-lvn-dcsg-06.lvn.broadcom.net,Interval{startTime='01:00', endTime='01:05', intervalPeriod='01:00-01:05', date='12-4-2021'}
93,192,vpar-lvn-dcsg-06.lvn.broadcom.net,Interval{startTime='01:15', endTime='01:20', intervalPeriod='01:15-01:20', date='12-4-2021'}
93,84,vpar-lvn-dcsg-06.lvn.broadcom.net,Interval{startTime='02:00', endTime='02:05', intervalPeriod='02:00-02:05', date='12-4-2021'}
93,52,vpar-lvn-dcsg-06.lvn.broadcom.net,Interval{startTime='02:15', endTime='02:20', intervalPeriod='02:15-02:20', date='12-4-2021'}
93,136,vpar-lvn-dcsg-06.lvn.broadcom.net,Interval{startTime='02:45', endTime='02:50', intervalPeriod='02:45-02:50', date='12-4-2021'}
93,200,vpar-lvn-dcsg-06.lvn.broadcom.net,Interval{startTime='03:00', endTime='03:05', intervalPeriod='03:00-03:05', date='12-4-2021'}
93,243,vpar-lvn-dcsg-06.lvn.broadcom.net,Interval{startTime='03:15', endTime='03:20', intervalPeriod='03:15-03:20', date='12-4-2021'}
93,167,vpar-lvn-dcsg-06.lvn.broadcom.net,Interval{startTime='03:45', endTime='03:50', intervalPeriod='03:45-03:50', date='12-4-2021'}
93,31,vpar-lvn-dcsg-06.lvn.broadcom.net,Interval{startTime='04:00', endTime='04:05', intervalPeriod='04:00-04:05', date='12-4-2021'}
93,282,vpar-lvn-dcsg-06.lvn.broadcom.net,Interval{startTime='04:15', endTime='04:20', intervalPeriod='04:15-04:20', date='12-4-2021'}
93,163,vpar-lvn-dcsg-06.lvn.broadcom.net,Interval{startTime='04:30', endTime='04:35', intervalPeriod='04:30-04:35', date='12-4-2021'}
93,143,vpar-lvn-dcsg-06.lvn.broadcom.net,Interval{startTime='05:00', endTime='05:05', intervalPeriod='05:00-05:05', date='12-4-2021'}
93,32,vpar-lvn-dcsg-06.lvn.broadcom.net,Interval{startTime='05:15', endTime='05:20', intervalPeriod='05:15-05:20', date='12-4-2021'}
93,50,vpar-lvn-dcsg-06.lvn.broadcom.net,Interval{startTime='05:30', endTime='05:35', intervalPeriod='05:30-05:35', date='12-4-2021'}
93,193,vpar-lvn-dcsg-06.lvn.broadcom.net,Interval{startTime='05:45', endTime='05:50', intervalPeriod='05:45-05:50', date='12-4-2021'}
93,29,vpar-lvn-dcsg-06.lvn.broadcom.net,Interval{startTime='06:00', endTime='06:05', intervalPeriod='06:00-06:05', date='12-4-2021'}
93,202,vpar-lvn-dcsg-06.lvn.broadcom.net,Interval{startTime='06:15', endTime='06:20', intervalPeriod='06:15-06:20', date='12-4-2021'}
